game_id,school,sport,start_dt,season_type,opponent,result,team_points,opp_points,ot,rank,opponent_rank,end_inc_window,attendance,venue,excitement_index,incident_id,offense_id,offense_name,incident_date
572,michigan,basketball,2018-01-25 19:00:00,regular,purdue (3),0,88,92,0,25,3.0,2018-01-26 05:00:00,,,,96050255.0,118898532.0,Drug/Narcotic Violations,2018-01-26 01:00:00
572,michigan,basketball,2018-01-25 19:00:00,regular,purdue (3),0,88,92,0,25,3.0,2018-01-26 05:00:00,,,,96050258.0,118898535.0,Theft From Building,2018-01-25 19:00:00
852,michigan-state,basketball,2015-11-23 19:00:00,regular,eastern michigan,1,89,65,0,3,,2015-11-24 05:00:00,,,,,,,
887,michigan-state,basketball,2016-11-20 19:00:00,regular,florida gulf coast,1,78,77,0,13,,2016-11-21 05:00:00,,,,,,,
3,michigan,football,2009-09-26 12:00:00,regular,indiana,1,36,33,0,23.0,,2009-09-26 23:00:00,0.0,Michigan Stadium,,50954555.0,55764433.0,All Other Larceny,2009-09-26 14:00:00
3,michigan,football,2009-09-26 12:00:00,regular,indiana,1,36,33,0,23.0,,2009-09-26 23:00:00,0.0,Michigan Stadium,,50954556.0,55764025.0,Pocket-picking,2009-09-26 15:00:00
142,michigan state,football,2009-11-14 12:00:00,regular,purdue,1,40,37,0,,,2009-11-14 23:00:00,0.0,Ross-Ade Stadium,,51479789.0,55416692.0,Destruction/Damage/Vandalism of Property,2009-11-14 12:00:00
142,michigan state,football,2009-11-14 12:00:00,regular,purdue,1,40,37,0,,,2009-11-14 23:00:00,0.0,Ross-Ade Stadium,,51479771.0,55415598.0,Theft From Building,2009-11-14 13:00:00
142,michigan state,football,2009-11-14 12:00:00,regular,purdue,1,40,37,0,,,2009-11-14 23:00:00,0.0,Ross-Ade Stadium,,51479788.0,55415188.0,Theft From Building,2009-11-14 13:00:00
178,michigan state,football,2012-11-03 15:30:00,regular,nebraska,0,24,28,0,,20.0,2012-11-04 01:30:00,73522.0,Spartan Stadium,6.83012146016534,66991086.0,69029788.0,Credit Card/Automated Teller Machine Fraud,2012-11-03 23:00:00
178,michigan state,football,2012-11-03 15:30:00,regular,nebraska,0,24,28,0,,20.0,2012-11-04 01:30:00,73522.0,Spartan Stadium,6.83012146016534,66991084.0,69029787.0,All Other Larceny,2012-11-03 20:00:00
178,michigan state,football,2012-11-03 15:30:00,regular,nebraska,0,24,28,0,,20.0,2012-11-04 01:30:00,73522.0,Spartan Stadium,6.83012146016534,66991083.0,69032305.0,Destruction/Damage/Vandalism of Property,2012-11-03 18:00:00
178,michigan state,football,2012-11-03 15:30:00,regular,nebraska,0,24,28,0,,20.0,2012-11-04 01:30:00,73522.0,Spartan Stadium,6.83012146016534,66991082.0,69041258.0,Destruction/Damage/Vandalism of Property,2012-11-03 16:00:00
925,michigan-state,basketball,2017-11-30 19:00:00,regular,notre dame (5),1,81,63,0,3,5.0,2017-12-01 05:00:00,,,,,,,
972,michigan-state,basketball,2019-01-21 18:30:00,regular,maryland (13),1,69,55,0,6,13.0,2019-01-22 04:30:00,,,,,,,
308,michigan,basketball,2010-12-14 19:00:00,regular,north carolina central,1,64,44,0,-,,2010-12-15 05:00:00,,,,,,,
328,michigan,basketball,2011-02-26 16:30:00,regular,minnesota,1,70,63,0,-,,2011-02-27 02:30:00,,,,59271715.0,62413253.0,Theft From Building,2011-02-26 23:00:00
328,michigan,basketball,2011-02-26 16:30:00,regular,minnesota,1,70,63,0,-,,2011-02-27 02:30:00,,,,59271712.0,62411696.0,False Pretenses/Swindle/Confidence Game,2011-02-26 18:00:00
328,michigan,basketball,2011-02-26 16:30:00,regular,minnesota,1,70,63,0,-,,2011-02-27 02:30:00,,,,59271712.0,62411695.0,Theft From Building,2011-02-26 18:00:00
328,michigan,basketball,2011-02-26 16:30:00,regular,minnesota,1,70,63,0,-,,2011-02-27 02:30:00,,,,59271713.0,62415327.0,Aggravated Assault,2011-02-27 01:00:00
867,michigan-state,basketball,2016-01-17 13:30:00,regular,wisconsin,0,76,77,0,4,,2016-01-17 23:30:00,,,,,,,
20,michigan,football,2010-11-06 12:00:00,regular,illinois,1,67,65,1,,,2010-11-06 23:00:00,0.0,Michigan Stadium,,55987150.0,61581939.0,Drug/Narcotic Violations,2010-11-06 12:00:00
20,michigan,football,2010-11-06 12:00:00,regular,illinois,1,67,65,1,,,2010-11-06 23:00:00,0.0,Michigan Stadium,,55987151.0,61586887.0,Theft From Building,2010-11-06 12:00:00
20,michigan,football,2010-11-06 12:00:00,regular,illinois,1,67,65,1,,,2010-11-06 23:00:00,0.0,Michigan Stadium,,55987154.0,61584627.0,Drug/Narcotic Violations,2010-11-06 21:00:00
20,michigan,football,2010-11-06 12:00:00,regular,illinois,1,67,65,1,,,2010-11-06 23:00:00,0.0,Michigan Stadium,,55987152.0,61585272.0,Theft From Building,2010-11-06 12:00:00
20,michigan,football,2010-11-06 12:00:00,regular,illinois,1,67,65,1,,,2010-11-06 23:00:00,0.0,Michigan Stadium,,55987153.0,61586888.0,Theft From Motor Vehicle,2010-11-06 12:00:00
40,michigan,football,2012-10-06 16:00:00,regular,purdue,1,44,13,0,,,2012-10-07 03:00:00,50105.0,Ross-Ade Stadium,3.59436376501568,64806871.0,68769898.0,Theft From Building,2012-10-06 16:00:00
164,michigan state,football,2011-11-05 12:00:00,regular,minnesota,1,31,24,0,17.0,,2011-11-05 23:00:00,0.0,Spartan Stadium,6.93189675885208,,,,
429,michigan,basketball,2014-02-08 14:00:00,regular,iowa (17),0,67,85,0,10,17.0,2014-02-09 00:00:00,,,,74950138.0,81996538.0,Drug/Narcotic Violations,2014-02-08 22:00:00
429,michigan,basketball,2014-02-08 14:00:00,regular,iowa (17),0,67,85,0,10,17.0,2014-02-09 00:00:00,,,,74950140.0,81996539.0,Theft From Building,2014-02-08 17:00:00
470,michigan,basketball,2015-02-22 13:00:00,regular,ohio state (24),1,64,57,0,-,24.0,2015-02-22 23:00:00,,,,80205951.0,86827231.0,Intimidation,2015-02-22 19:00:00
470,michigan,basketball,2015-02-22 13:00:00,regular,ohio state (24),1,64,57,0,-,24.0,2015-02-22 23:00:00,,,,80204968.0,86833482.0,Theft From Building,2015-02-22 20:00:00
470,michigan,basketball,2015-02-22 13:00:00,regular,ohio state (24),1,64,57,0,-,24.0,2015-02-22 23:00:00,,,,80205051.0,86833493.0,Theft From Building,2015-02-22 20:00:00
839,michigan-state,basketball,2015-03-04 20:00:00,regular,purdue,1,72,66,0,-,,2015-03-05 06:00:00,,,,,,,
169,michigan state,football,2012-08-31 20:00:00,regular,boise state,1,17,13,0,13.0,24.0,2012-09-01 07:00:00,78709.0,Spartan Stadium,6.98990098962132,66988949.0,69033694.0,Drug/Narcotic Violations,2012-08-31 20:00:00
169,michigan state,football,2012-08-31 20:00:00,regular,boise state,1,17,13,0,13.0,24.0,2012-09-01 07:00:00,78709.0,Spartan Stadium,6.98990098962132,66988950.0,69035582.0,Burglary/Breaking & Entering,2012-09-01 03:00:00
500,michigan,basketball,2016-02-10 21:00:00,regular,minnesota,1,82,74,0,-,,2016-02-11 07:00:00,,,,,,,
139,michigan state,football,2009-10-24 19:00:00,regular,iowa,0,13,15,0,,6.0,2009-10-25 06:00:00,0.0,Spartan Stadium,,51479689.0,55412416.0,Intimidation,2009-10-25 02:00:00
139,michigan state,football,2009-10-24 19:00:00,regular,iowa,0,13,15,0,,6.0,2009-10-25 06:00:00,0.0,Spartan Stadium,,51479687.0,55414409.0,Burglary/Breaking & Entering,2009-10-24 21:00:00
139,michigan state,football,2009-10-24 19:00:00,regular,iowa,0,13,15,0,,6.0,2009-10-25 06:00:00,0.0,Spartan Stadium,,51479686.0,55416680.0,Drug/Narcotic Violations,2009-10-24 20:00:00
139,michigan state,football,2009-10-24 19:00:00,regular,iowa,0,13,15,0,,6.0,2009-10-25 06:00:00,0.0,Spartan Stadium,,51479688.0,55427802.0,Simple Assault,2009-10-24 23:00:00
283,michigan,basketball,2010-01-17 13:30:00,regular,connecticut (15),1,68,63,0,-,15.0,2010-01-17 23:30:00,,,,,,,
359,michigan,basketball,2012-02-12 13:00:00,regular,illinois,1,70,61,0,22,,2012-02-12 23:00:00,,,,64799357.0,68759908.0,Drug/Narcotic Violations,2012-02-12 22:00:00
479,michigan,basketball,2015-11-25 21:30:00,regular,connecticut (18),0,60,74,0,-,18.0,2015-11-26 07:30:00,,,,,,,
295,michigan,basketball,2010-03-02 19:00:00,regular,minnesota,1,83,55,0,-,,2010-03-03 05:00:00,,,,55981330.0,61591034.0,Destruction/Damage/Vandalism of Property,2010-03-02 19:00:00
340,michigan,basketball,2011-11-29 19:00:00,regular,virginia,0,58,70,0,14,,2011-11-30 05:00:00,,,,59276288.0,62422691.0,Theft From Coin-Operated Machine or Device,2011-11-29 22:00:00
340,michigan,basketball,2011-11-29 19:00:00,regular,virginia,0,58,70,0,14,,2011-11-30 05:00:00,,,,59276304.0,62416185.0,Theft From Building,2011-11-29 19:00:00
431,michigan,basketball,2014-02-16 13:00:00,regular,wisconsin (21),0,62,75,0,15,21.0,2014-02-16 23:00:00,,,,74950880.0,81996997.0,Simple Assault,2014-02-16 19:00:00
431,michigan,basketball,2014-02-16 13:00:00,regular,wisconsin (21),0,62,75,0,15,21.0,2014-02-16 23:00:00,,,,74950881.0,81997487.0,Simple Assault,2014-02-16 19:00:00
692,michigan-state,basketball,2011-02-27 13:00:00,regular,purdue (8),0,47,67,0,-,8.0,2011-02-27 23:00:00,,,,,,,
881,michigan-state,basketball,2016-03-12 15:30:00,CTOURN,maryland (18),1,64,61,0,2,18.0,2016-03-13 01:30:00,,,,,,,
980,michigan-state,basketball,2019-02-20 18:30:00,regular,rutgers,1,71,60,0,10,,2019-02-21 04:30:00,,,,,,,
94,michigan,football,2016-11-19 15:30:00,regular,indiana,1,20,10,0,3.0,,2016-11-20 02:30:00,110288.0,Michigan Stadium,3.1280453615,,,,
250,michigan state,football,2018-10-27 12:00:00,regular,purdue,1,23,13,0,,,2018-10-27 23:00:00,0.0,Spartan Stadium,7.7845100768,101781760.0,125456160.0,Theft From Motor Vehicle,2018-10-27 16:00:00
250,michigan state,football,2018-10-27 12:00:00,regular,purdue,1,23,13,0,,,2018-10-27 23:00:00,0.0,Spartan Stadium,7.7845100768,101779838.0,125448979.0,Destruction/Damage/Vandalism of Property,2018-10-27 16:00:00
250,michigan state,football,2018-10-27 12:00:00,regular,purdue,1,23,13,0,,,2018-10-27 23:00:00,0.0,Spartan Stadium,7.7845100768,101774163.0,125451523.0,Simple Assault,2018-10-27 15:00:00
377,michigan,basketball,2012-12-11 19:00:00,regular,binghamton,1,67,39,0,3,,2012-12-12 05:00:00,,,,,,,
402,michigan,basketball,2013-03-23 12:15:00,NCAA,virginia commonwealth,1,78,53,0,,,2013-03-23 22:15:00,,,,69058102.0,75216848.0,Destruction/Damage/Vandalism of Property,2013-03-23 20:00:00
402,michigan,basketball,2013-03-23 12:15:00,NCAA,virginia commonwealth,1,78,53,0,,,2013-03-23 22:15:00,,,,69058103.0,75221709.0,Destruction/Damage/Vandalism of Property,2013-03-23 22:00:00
402,michigan,basketball,2013-03-23 12:15:00,NCAA,virginia commonwealth,1,78,53,0,,,2013-03-23 22:15:00,,,,69058116.0,75221712.0,Credit Card/Automated Teller Machine Fraud,2013-03-23 13:00:00
402,michigan,basketball,2013-03-23 12:15:00,NCAA,virginia commonwealth,1,78,53,0,,,2013-03-23 22:15:00,,,,69058983.0,75221873.0,Theft From Building,2013-03-23 15:00:00
432,michigan,basketball,2014-02-23 12:00:00,regular,michigan state (13),1,79,70,0,20,13.0,2014-02-23 22:00:00,,,,74951785.0,81993730.0,Theft From Building,2014-02-23 14:00:00
582,michigan,basketball,2018-03-02 14:30:00,CTOURN,nebraska,1,77,58,0,15,,2018-03-03 00:30:00,,,,,,,
57,michigan,football,2013-11-16 15:30:00,regular,northwestern,1,27,19,1,,,2013-11-17 02:30:00,47330.0,Ryan Field,6.08080364643002,69063589.0,75218430.0,Drug/Narcotic Violations,2013-11-17 02:00:00
570,michigan,basketball,2018-01-18 21:00:00,regular,nebraska,0,52,72,0,23,,2018-01-19 07:00:00,,,,96050281.0,118898556.0,False Pretenses/Swindle/Confidence Game,2018-01-19 00:00:00
570,michigan,basketball,2018-01-18 21:00:00,regular,nebraska,0,52,72,0,23,,2018-01-19 07:00:00,,,,96050253.0,118898531.0,Theft From Building,2018-01-19 03:00:00
868,michigan-state,basketball,2016-01-20 18:30:00,regular,nebraska,0,71,72,0,11,,2016-01-21 04:30:00,,,,,,,
920,michigan-state,basketball,2017-11-14 19:00:00,regular,duke (1),0,81,88,0,2,1.0,2017-11-15 05:00:00,,,,,,,
647,michigan-state,basketball,2010-01-23 12:00:00,regular,minnesota,1,65,64,0,6,,2010-01-23 22:00:00,,,,,,,
966,michigan-state,basketball,2018-12-29 14:00:00,regular,northern illinois,1,88,60,0,8,,2018-12-30 00:00:00,,,,,,,
292,michigan,basketball,2010-02-20 18:00:00,regular,penn state,0,51,55,0,-,,2010-02-21 04:00:00,,,,55980480.0,61571768.0,Theft From Building,2010-02-20 19:00:00
292,michigan,basketball,2010-02-20 18:00:00,regular,penn state,0,51,55,0,-,,2010-02-21 04:00:00,,,,55980480.0,61571767.0,Simple Assault,2010-02-20 19:00:00
292,michigan,basketball,2010-02-20 18:00:00,regular,penn state,0,51,55,0,-,,2010-02-21 04:00:00,,,,55980479.0,61583741.0,Theft of Motor Vehicle Parts or Accessories,2010-02-20 22:00:00
292,michigan,basketball,2010-02-20 18:00:00,regular,penn state,0,51,55,0,-,,2010-02-21 04:00:00,,,,55980483.0,61576224.0,Destruction/Damage/Vandalism of Property,2010-02-20 22:00:00
306,michigan,basketball,2010-12-06 19:30:00,regular,concordia (mi),1,86,65,0,-,,2010-12-07 05:30:00,,,,55987264.0,61585289.0,Drug/Narcotic Violations,2010-12-07 00:00:00
339,michigan,basketball,2011-11-23 20:30:00,regular,ucla,1,79,63,0,15,,2011-11-24 06:30:00,,,,59276265.0,62422685.0,Destruction/Damage/Vandalism of Property,2011-11-24 02:00:00
339,michigan,basketball,2011-11-23 20:30:00,regular,ucla,1,79,63,0,15,,2011-11-24 06:30:00,,,,59276265.0,62422684.0,Simple Assault,2011-11-24 02:00:00
339,michigan,basketball,2011-11-23 20:30:00,regular,ucla,1,79,63,0,15,,2011-11-24 06:30:00,,,,59276262.0,62420468.0,Drug/Narcotic Violations,2011-11-23 23:00:00
339,michigan,basketball,2011-11-23 20:30:00,regular,ucla,1,79,63,0,15,,2011-11-24 06:30:00,,,,59276263.0,62420364.0,Theft From Building,2011-11-23 21:00:00
676,michigan-state,basketball,2010-12-22 19:00:00,regular,texas (18),0,55,67,0,12,18.0,2010-12-23 05:00:00,,,,,,,
919,michigan-state,basketball,2017-11-10 20:00:00,regular,north florida,1,98,66,0,2,,2017-11-11 06:00:00,,,,,,,
923,michigan-state,basketball,2017-11-25 00:00:00,regular,connecticut,1,77,57,0,4,,2017-11-25 10:00:00,,,,,,,
944,michigan-state,basketball,2018-02-06 21:00:00,regular,iowa,1,96,93,0,4,,2018-02-07 07:00:00,,,,,,,
983,michigan-state,basketball,2019-03-05 19:00:00,regular,nebraska,1,91,76,0,9,,2019-03-06 05:00:00,,,,,,,
54,michigan,football,2013-10-19 15:30:00,regular,indiana,1,63,47,0,,,2013-10-20 02:30:00,109503.0,Michigan Stadium,4.68855088561251,69063517.0,75222826.0,Intimidation,2013-10-20 02:00:00
120,michigan,football,2019-08-31 19:30:00,regular,middle tennessee,1,40,21,0,7.0,,2019-09-01 06:30:00,110811.0,Michigan Stadium,0.635657455299999,115991416.0,140811150.0,Theft From Building,2019-08-31 20:00:00
559,michigan,basketball,2017-12-04 18:30:00,regular,ohio state,0,62,71,0,-,,2017-12-05 04:30:00,,,,95130270.0,117835875.0,Robbery,2017-12-04 20:00:00
969,michigan-state,basketball,2019-01-08 21:00:00,regular,purdue,1,77,59,0,6,,2019-01-09 07:00:00,,,,,,,
491,michigan,basketball,2016-01-07 19:00:00,regular,purdue (20),0,70,87,0,-,20.0,2016-01-08 05:00:00,,,,,,,
634,michigan-state,basketball,2009-12-01 21:00:00,regular,north carolina (10),0,82,89,0,9,10.0,2009-12-02 07:00:00,,,,,,,
646,michigan-state,basketball,2010-01-20 18:30:00,regular,iowa,1,70,63,0,6,,2010-01-21 04:30:00,,,,,,,
96,michigan,football,2017-09-02 15:30:00,regular,florida,1,33,17,0,11.0,17.0,2017-09-03 02:30:00,75802.0,AT&T Stadium,5.5379279086,94030750.0,116585503.0,Simple Assault,2017-09-02 20:00:00
96,michigan,football,2017-09-02 15:30:00,regular,florida,1,33,17,0,11.0,17.0,2017-09-03 02:30:00,75802.0,AT&T Stadium,5.5379279086,94030763.0,116585513.0,Theft From Motor Vehicle,2017-09-02 17:00:00
235,michigan state,football,2017-10-07 19:30:00,regular,michigan,1,14,10,0,,7.0,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,93936230.0,116481404.0,Simple Assault,2017-10-07 21:00:00
235,michigan state,football,2017-10-07 19:30:00,regular,michigan,1,14,10,0,,7.0,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,98881134.0,122146699.0,All Other Larceny,2017-10-07 23:00:00
235,michigan state,football,2017-10-07 19:30:00,regular,michigan,1,14,10,0,,7.0,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,98818775.0,122078186.0,Sexual Assault With An Object,2017-10-08 01:00:00
545,michigan,basketball,2017-03-11 13:00:00,CTOURN,minnesota,1,84,77,0,-,,2017-03-11 23:00:00,,,,90103570.0,112107037.0,Aggravated Assault,2017-03-11 15:00:00
545,michigan,basketball,2017-03-11 13:00:00,CTOURN,minnesota,1,84,77,0,-,,2017-03-11 23:00:00,,,,90103573.0,112107041.0,Drug/Narcotic Violations,2017-03-11 22:00:00
545,michigan,basketball,2017-03-11 13:00:00,CTOURN,minnesota,1,84,77,0,-,,2017-03-11 23:00:00,,,,90103571.0,112107039.0,Aggravated Assault,2017-03-11 23:00:00
620,michigan,basketball,2019-03-03 15:45:00,regular,maryland (17),1,69,62,0,9,17.0,2019-03-04 01:45:00,,,,,,,
776,michigan-state,basketball,2013-11-22 21:30:00,regular,virginia tech,1,96,77,0,1,,2013-11-23 07:30:00,,,,,,,
846,michigan-state,basketball,2015-03-27 22:07:00,NCAA,oklahoma (13),1,62,58,0,,13.0,2015-03-28 08:07:00,,,,,,,
871,michigan-state,basketball,2016-01-31 17:15:00,regular,rutgers,1,96,62,0,12,,2016-02-01 03:15:00,,,,,,,
452,michigan,basketball,2014-12-09 21:00:00,regular,eastern michigan,0,42,45,0,-,,2014-12-10 07:00:00,,,,,,,
732,michigan-state,basketball,2012-03-11 15:30:00,CTOURN,ohio state (7),1,68,64,0,8,7.0,2012-03-12 01:30:00,,,,,,,
840,michigan-state,basketball,2015-03-07 12:00:00,regular,indiana,1,74,72,0,-,,2015-03-07 22:00:00,,,,,,,
48,michigan,football,2013-08-31 15:30:00,regular,central michigan,1,59,9,0,17.0,,2013-09-01 02:30:00,112618.0,Michigan Stadium,2.7794810387715,69061744.0,75218396.0,All Other Larceny,2013-08-31 16:00:00
266,michigan state,football,2019-11-30 15:30:00,regular,maryland,1,19,16,0,,,2019-12-01 02:30:00,51366.0,Spartan Stadium,5.27291221909999,118815621.0,144051143.0,Intimidation,2019-12-01 00:00:00
507,michigan,basketball,2016-03-10 12:00:00,CTOURN,northwestern,1,72,70,1,-,,2016-03-10 22:00:00,,,,86027220.0,94074434.0,Theft From Building,2016-03-10 15:00:00
507,michigan,basketball,2016-03-10 12:00:00,CTOURN,northwestern,1,72,70,1,-,,2016-03-10 22:00:00,,,,86027272.0,94074483.0,Motor Vehicle Theft,2016-03-10 21:00:00
544,michigan,basketball,2017-03-10 12:00:00,CTOURN,purdue (13),1,74,70,1,-,13.0,2017-03-10 22:00:00,,,,91497522.0,113715280.0,Animal Cruelty,2017-03-10 20:00:00
544,michigan,basketball,2017-03-10 12:00:00,CTOURN,purdue (13),1,74,70,1,-,13.0,2017-03-10 22:00:00,,,,90103620.0,112107085.0,Theft From Building,2017-03-10 18:00:00
650,michigan-state,basketball,2010-02-02 21:00:00,regular,wisconsin (16),0,49,67,0,5,16.0,2010-02-03 07:00:00,,,,,,,
5,michigan,football,2009-10-10 20:05:00,regular,iowa,0,28,30,0,,12.0,2009-10-11 07:05:00,0.0,Kinnick Stadium,,50955409.0,55764438.0,Destruction/Damage/Vandalism of Property,2009-10-11 02:00:00
163,michigan state,football,2011-10-29 12:00:00,regular,nebraska,0,3,24,0,11.0,14.0,2011-10-29 23:00:00,0.0,Memorial Stadium,2.40379606275448,60149574.0,62386897.0,Rape,2011-10-29 22:00:00
163,michigan state,football,2011-10-29 12:00:00,regular,nebraska,0,3,24,0,11.0,14.0,2011-10-29 23:00:00,0.0,Memorial Stadium,2.40379606275448,60149576.0,62389216.0,Destruction/Damage/Vandalism of Property,2011-10-29 22:00:00
191,michigan state,football,2013-11-23 12:00:00,regular,northwestern,1,30,6,0,13.0,,2013-11-23 23:00:00,40013.0,Ryan Field,3.20073055967766,68585502.0,77594006.0,Drug/Narcotic Violations,2013-11-23 23:00:00
191,michigan state,football,2013-11-23 12:00:00,regular,northwestern,1,30,6,0,13.0,,2013-11-23 23:00:00,40013.0,Ryan Field,3.20073055967766,68586271.0,77591199.0,Credit Card/Automated Teller Machine Fraud,2013-11-23 14:00:00
191,michigan state,football,2013-11-23 12:00:00,regular,northwestern,1,30,6,0,13.0,,2013-11-23 23:00:00,40013.0,Ryan Field,3.20073055967766,68585501.0,77595540.0,Drug/Narcotic Violations,2013-11-23 18:00:00
191,michigan state,football,2013-11-23 12:00:00,regular,northwestern,1,30,6,0,13.0,,2013-11-23 23:00:00,40013.0,Ryan Field,3.20073055967766,68585508.0,77590652.0,All Other Larceny,2013-11-23 18:00:00
191,michigan state,football,2013-11-23 12:00:00,regular,northwestern,1,30,6,0,13.0,,2013-11-23 23:00:00,40013.0,Ryan Field,3.20073055967766,68585507.0,77591196.0,Burglary/Breaking & Entering,2013-11-23 19:00:00
268,michigan,basketball,2009-11-20 19:00:00,regular,houston baptist,1,77,55,0,15,,2009-11-21 05:00:00,,,,50956390.0,55756887.0,Sexual Assault With An Object,2009-11-21 01:00:00
268,michigan,basketball,2009-11-20 19:00:00,regular,houston baptist,1,77,55,0,15,,2009-11-21 05:00:00,,,,50956379.0,55769036.0,Drug/Narcotic Violations,2009-11-21 01:00:00
258,michigan state,football,2019-09-21 12:00:00,regular,northwestern,1,31,10,0,,,2019-09-21 23:00:00,40114.0,Ryan Field,3.0353201171,,,,
279,michigan,basketball,2010-01-03 16:30:00,regular,ohio state (15),1,73,64,0,-,15.0,2010-01-04 02:30:00,,,,55979524.0,61577299.0,Destruction/Damage/Vandalism of Property,2010-01-03 17:00:00
709,michigan-state,basketball,2011-12-17 19:00:00,regular,bowling green state,1,74,60,0,21,,2011-12-18 05:00:00,,,,,,,
959,michigan-state,basketball,2018-11-23 18:30:00,regular,texas,1,78,68,0,11,,2018-11-24 04:30:00,,,,,,,
729,michigan-state,basketball,2012-03-04 16:00:00,regular,ohio state (10),0,70,72,0,5,10.0,2012-03-05 02:00:00,,,,,,,
19,michigan,football,2010-10-30 20:00:00,regular,penn state,0,31,41,0,,,2010-10-31 07:00:00,0.0,Beaver Stadium,,,,,
